Start_Time,Stop_Time,N_Bikes,Station_Name
2017-02-15 T15:20 Z,2017-02-15 T15:40 Z,5,8 Ave & W 33 St
2017-02-15 T15:40 Z,2017-02-15 T16:00 Z,1,8 Ave & W 33 St
2017-02-15 T16:00 Z,2017-02-15 T16:20 Z,1,8 Ave & W 33 St
2017-02-15 T16:20 Z,2017-02-15 T16:40 Z,2,8 Ave & W 33 St
2017-02-15 T16:40 Z,2017-02-15 T17:00 Z,5,8 Ave & W 33 St
2017-02-15 T17:00 Z,2017-02-15 T17:20 Z,16,8 Ave & W 33 St
2017-02-15 T17:20 Z,2017-02-15 T17:40 Z,5,8 Ave & W 33 St
2017-02-15 T17:40 Z,2017-02-15 T18:00 Z,5,8 Ave & W 33 St
2017-02-15 T18:00 Z,2017-02-15 T18:20 Z,5,8 Ave & W 33 St
2017-02-15 T18:20 Z,2017-02-15 T18:40 Z,6,8 Ave & W 33 St
2017-02-15 T18:40 Z,2017-02-15 T19:00 Z,3,8 Ave & W 33 St
2017-02-15 T19:00 Z,2017-02-15 T19:20 Z,11,8 Ave & W 33 St
2017-02-15 T19:20 Z,2017-02-15 T19:40 Z,7,8 Ave & W 33 St
2017-02-15 T19:40 Z,2017-02-15 T20:00 Z,1,8 Ave & W 33 St
2017-02-15 T20:00 Z,2017-02-15 T20:20 Z,3,8 Ave & W 33 St
2017-02-15 T20:20 Z,2017-02-15 T20:40 Z,4,8 Ave & W 33 St
2017-02-15 T20:40 Z,2017-02-15 T21:00 Z,1,8 Ave & W 33 St
2017-02-15 T21:00 Z,2017-02-15 T21:20 Z,1,8 Ave & W 33 St
2017-02-15 T21:20 Z,2017-02-15 T21:40 Z,4,8 Ave & W 33 St
2017-02-15 T21:40 Z,2017-02-15 T22:00 Z,1,8 Ave & W 33 St
2017-02-15 T22:00 Z,2017-02-15 T22:20 Z,1,8 Ave & W 33 St
2017-02-15 T22:20 Z,2017-02-15 T22:40 Z,3,8 Ave & W 33 St
2017-02-15 T22:40 Z,2017-02-15 T23:00 Z,2,8 Ave & W 33 St
2017-02-15 T23:00 Z,2017-02-15 T23:20 Z,0,8 Ave & W 33 St
2017-02-15 T23:20 Z,2017-02-15 T23:40 Z,3,8 Ave & W 33 St
2017-02-15 T23:40 Z,2017-02-16 T00:00 Z,0,8 Ave & W 33 St
2017-02-16 T00:00 Z,2017-02-16 T00:20 Z,1,8 Ave & W 33 St
2017-02-16 T00:20 Z,2017-02-16 T00:40 Z,1,8 Ave & W 33 St
2017-02-16 T00:40 Z,2017-02-16 T01:00 Z,0,8 Ave & W 33 St
2017-02-16 T01:00 Z,2017-02-16 T01:20 Z,0,8 Ave & W 33 St
2017-02-16 T01:20 Z,2017-02-16 T01:40 Z,0,8 Ave & W 33 St
2017-02-16 T01:40 Z,2017-02-16 T02:00 Z,0,8 Ave & W 33 St
2017-02-16 T02:00 Z,2017-02-16 T02:20 Z,1,8 Ave & W 33 St
2017-02-16 T02:20 Z,2017-02-16 T02:40 Z,0,8 Ave & W 33 St
2017-02-16 T02:40 Z,2017-02-16 T03:00 Z,0,8 Ave & W 33 St
2017-02-16 T03:00 Z,2017-02-16 T03:20 Z,0,8 Ave & W 33 St
2017-02-16 T03:20 Z,2017-02-16 T03:40 Z,0,8 Ave & W 33 St
2017-02-16 T03:40 Z,2017-02-16 T04:00 Z,0,8 Ave & W 33 St
2017-02-16 T04:00 Z,2017-02-16 T04:20 Z,0,8 Ave & W 33 St
2017-02-16 T04:20 Z,2017-02-16 T04:40 Z,0,8 Ave & W 33 St
2017-02-16 T04:40 Z,2017-02-16 T05:00 Z,2,8 Ave & W 33 St
2017-02-16 T05:00 Z,2017-02-16 T05:20 Z,0,8 Ave & W 33 St
2017-02-16 T05:20 Z,2017-02-16 T05:40 Z,1,8 Ave & W 33 St
2017-02-16 T05:40 Z,2017-02-16 T06:00 Z,2,8 Ave & W 33 St
2017-02-16 T06:00 Z,2017-02-16 T06:20 Z,8,8 Ave & W 33 St
2017-02-16 T06:20 Z,2017-02-16 T06:40 Z,5,8 Ave & W 33 St
2017-02-16 T06:40 Z,2017-02-16 T07:00 Z,9,8 Ave & W 33 St
2017-02-16 T07:00 Z,2017-02-16 T07:20 Z,12,8 Ave & W 33 St
2017-02-16 T07:20 Z,2017-02-16 T07:40 Z,15,8 Ave & W 33 St
2017-02-16 T07:40 Z,2017-02-16 T08:00 Z,14,8 Ave & W 33 St
2017-02-16 T08:00 Z,2017-02-16 T08:20 Z,7,8 Ave & W 33 St
2017-02-16 T08:20 Z,2017-02-16 T08:40 Z,11,8 Ave & W 33 St
2017-02-16 T08:40 Z,2017-02-16 T09:00 Z,15,8 Ave & W 33 St
2017-02-16 T09:00 Z,2017-02-16 T09:20 Z,8,8 Ave & W 33 St
2017-02-16 T09:20 Z,2017-02-16 T09:40 Z,4,8 Ave & W 33 St
2017-02-16 T09:40 Z,2017-02-16 T10:00 Z,4,8 Ave & W 33 St
2017-02-16 T10:00 Z,2017-02-16 T10:20 Z,1,8 Ave & W 33 St
2017-02-16 T10:20 Z,2017-02-16 T10:40 Z,1,8 Ave & W 33 St
2017-02-16 T10:40 Z,2017-02-16 T11:00 Z,1,8 Ave & W 33 St
2017-02-16 T11:00 Z,2017-02-16 T11:20 Z,0,8 Ave & W 33 St
2017-02-16 T11:20 Z,2017-02-16 T11:40 Z,1,8 Ave & W 33 St
2017-02-16 T11:40 Z,2017-02-16 T12:00 Z,3,8 Ave & W 33 St
2017-02-16 T12:00 Z,2017-02-16 T12:20 Z,2,8 Ave & W 33 St
2017-02-16 T12:20 Z,2017-02-16 T12:40 Z,1,8 Ave & W 33 St
2017-02-16 T12:40 Z,2017-02-16 T13:00 Z,2,8 Ave & W 33 St
2017-02-16 T13:00 Z,2017-02-16 T13:20 Z,4,8 Ave & W 33 St
2017-02-16 T13:20 Z,2017-02-16 T13:40 Z,1,8 Ave & W 33 St
2017-02-16 T13:40 Z,2017-02-16 T14:00 Z,0,8 Ave & W 33 St
2017-02-16 T14:00 Z,2017-02-16 T14:20 Z,1,8 Ave & W 33 St
2017-02-16 T14:20 Z,2017-02-16 T14:40 Z,1,8 Ave & W 33 St
2017-02-16 T14:40 Z,2017-02-16 T15:00 Z,2,8 Ave & W 33 St
2017-02-16 T15:00 Z,2017-02-16 T15:20 Z,3,8 Ave & W 33 St
2017-02-16 T15:20 Z,2017-02-16 T15:40 Z,3,8 Ave & W 33 St
2017-02-16 T15:40 Z,2017-02-16 T16:00 Z,2,8 Ave & W 33 St
2017-02-16 T16:00 Z,2017-02-16 T16:20 Z,2,8 Ave & W 33 St
2017-02-16 T16:20 Z,2017-02-16 T16:40 Z,1,8 Ave & W 33 St
2017-02-16 T16:40 Z,2017-02-16 T17:00 Z,4,8 Ave & W 33 St
2017-02-16 T17:00 Z,2017-02-16 T17:20 Z,6,8 Ave & W 33 St
2017-02-16 T17:20 Z,2017-02-16 T17:40 Z,5,8 Ave & W 33 St
2017-02-16 T17:40 Z,2017-02-16 T18:00 Z,2,8 Ave & W 33 St
2017-02-16 T18:00 Z,2017-02-16 T18:20 Z,11,8 Ave & W 33 St
2017-02-16 T18:20 Z,2017-02-16 T18:40 Z,13,8 Ave & W 33 St
2017-02-16 T18:40 Z,2017-02-16 T19:00 Z,4,8 Ave & W 33 St
2017-02-16 T19:00 Z,2017-02-16 T19:20 Z,2,8 Ave & W 33 St
2017-02-16 T19:20 Z,2017-02-16 T19:40 Z,2,8 Ave & W 33 St
2017-02-16 T19:40 Z,2017-02-16 T20:00 Z,3,8 Ave & W 33 St
2017-02-16 T20:00 Z,2017-02-16 T20:20 Z,0,8 Ave & W 33 St
2017-02-16 T20:20 Z,2017-02-16 T20:40 Z,6,8 Ave & W 33 St
2017-02-16 T20:40 Z,2017-02-16 T21:00 Z,2,8 Ave & W 33 St
2017-02-16 T21:00 Z,2017-02-16 T21:20 Z,1,8 Ave & W 33 St
2017-02-16 T21:20 Z,2017-02-16 T21:40 Z,1,8 Ave & W 33 St
2017-02-16 T21:40 Z,2017-02-16 T22:00 Z,0,8 Ave & W 33 St
2017-02-16 T22:00 Z,2017-02-16 T22:20 Z,0,8 Ave & W 33 St
2017-02-16 T22:20 Z,2017-02-16 T22:40 Z,1,8 Ave & W 33 St
2017-02-16 T22:40 Z,2017-02-16 T23:00 Z,1,8 Ave & W 33 St
2017-02-16 T23:00 Z,2017-02-16 T23:20 Z,0,8 Ave & W 33 St
2017-02-16 T23:20 Z,2017-02-16 T23:40 Z,1,8 Ave & W 33 St
2017-02-16 T23:40 Z,2017-02-17 T00:00 Z,0,8 Ave & W 33 St
2017-02-17 T00:00 Z,2017-02-17 T00:20 Z,0,8 Ave & W 33 St
2017-02-17 T00:20 Z,2017-02-17 T00:40 Z,0,8 Ave & W 33 St
2017-02-17 T00:40 Z,2017-02-17 T01:00 Z,0,8 Ave & W 33 St
2017-02-17 T01:00 Z,2017-02-17 T01:20 Z,0,8 Ave & W 33 St
2017-02-17 T01:20 Z,2017-02-17 T01:40 Z,0,8 Ave & W 33 St
2017-02-17 T01:40 Z,2017-02-17 T02:00 Z,1,8 Ave & W 33 St
2017-02-17 T02:00 Z,2017-02-17 T02:20 Z,0,8 Ave & W 33 St
2017-02-17 T02:20 Z,2017-02-17 T02:40 Z,0,8 Ave & W 33 St
2017-02-17 T02:40 Z,2017-02-17 T03:00 Z,0,8 Ave & W 33 St
2017-02-17 T03:00 Z,2017-02-17 T03:20 Z,0,8 Ave & W 33 St
2017-02-17 T03:20 Z,2017-02-17 T03:40 Z,0,8 Ave & W 33 St
2017-02-17 T03:40 Z,2017-02-17 T04:00 Z,0,8 Ave & W 33 St
2017-02-17 T04:00 Z,2017-02-17 T04:20 Z,0,8 Ave & W 33 St
2017-02-17 T04:20 Z,2017-02-17 T04:40 Z,0,8 Ave & W 33 St
2017-02-17 T04:40 Z,2017-02-17 T05:00 Z,1,8 Ave & W 33 St
2017-02-17 T05:00 Z,2017-02-17 T05:20 Z,0,8 Ave & W 33 St
2017-02-17 T05:20 Z,2017-02-17 T05:40 Z,0,8 Ave & W 33 St
2017-02-17 T05:40 Z,2017-02-17 T06:00 Z,1,8 Ave & W 33 St
2017-02-17 T06:00 Z,2017-02-17 T06:20 Z,8,8 Ave & W 33 St
2017-02-17 T06:20 Z,2017-02-17 T06:40 Z,11,8 Ave & W 33 St
2017-02-17 T06:40 Z,2017-02-17 T07:00 Z,12,8 Ave & W 33 St
2017-02-17 T07:00 Z,2017-02-17 T07:20 Z,9,8 Ave & W 33 St
2017-02-17 T07:20 Z,2017-02-17 T07:40 Z,13,8 Ave & W 33 St
2017-02-17 T07:40 Z,2017-02-17 T08:00 Z,9,8 Ave & W 33 St
2017-02-17 T08:00 Z,2017-02-17 T08:20 Z,4,8 Ave & W 33 St
2017-02-17 T08:20 Z,2017-02-17 T08:40 Z,11,8 Ave & W 33 St
2017-02-17 T08:40 Z,2017-02-17 T09:00 Z,8,8 Ave & W 33 St
2017-02-17 T09:00 Z,2017-02-17 T09:20 Z,7,8 Ave & W 33 St
2017-02-17 T09:20 Z,2017-02-17 T09:40 Z,11,8 Ave & W 33 St
2017-02-17 T09:40 Z,2017-02-17 T10:00 Z,5,8 Ave & W 33 St
2017-02-17 T10:00 Z,2017-02-17 T10:20 Z,3,8 Ave & W 33 St
2017-02-17 T10:20 Z,2017-02-17 T10:40 Z,1,8 Ave & W 33 St
2017-02-17 T10:40 Z,2017-02-17 T11:00 Z,1,8 Ave & W 33 St
2017-02-17 T11:00 Z,2017-02-17 T11:20 Z,4,8 Ave & W 33 St
2017-02-17 T11:20 Z,2017-02-17 T11:40 Z,1,8 Ave & W 33 St
2017-02-17 T11:40 Z,2017-02-17 T12:00 Z,2,8 Ave & W 33 St
2017-02-17 T12:00 Z,2017-02-17 T12:20 Z,3,8 Ave & W 33 St
2017-02-17 T12:20 Z,2017-02-17 T12:40 Z,2,8 Ave & W 33 St
2017-02-17 T12:40 Z,2017-02-17 T13:00 Z,2,8 Ave & W 33 St
2017-02-17 T13:00 Z,2017-02-17 T13:20 Z,4,8 Ave & W 33 St
2017-02-17 T13:20 Z,2017-02-17 T13:40 Z,3,8 Ave & W 33 St
2017-02-17 T13:40 Z,2017-02-17 T14:00 Z,2,8 Ave & W 33 St
2017-02-17 T14:00 Z,2017-02-17 T14:20 Z,2,8 Ave & W 33 St
2017-02-17 T14:20 Z,2017-02-17 T14:40 Z,1,8 Ave & W 33 St
2017-02-17 T14:40 Z,2017-02-17 T15:00 Z,5,8 Ave & W 33 St
2017-02-17 T15:00 Z,2017-02-17 T15:20 Z,2,8 Ave & W 33 St
2017-02-17 T15:20 Z,2017-02-17 T15:40 Z,0,8 Ave & W 33 St
2017-02-17 T15:40 Z,2017-02-17 T16:00 Z,2,8 Ave & W 33 St
2017-02-17 T16:00 Z,2017-02-17 T16:20 Z,5,8 Ave & W 33 St
2017-02-17 T16:20 Z,2017-02-17 T16:40 Z,5,8 Ave & W 33 St
2017-02-17 T16:40 Z,2017-02-17 T17:00 Z,4,8 Ave & W 33 St
2017-02-17 T17:00 Z,2017-02-17 T17:20 Z,7,8 Ave & W 33 St
2017-02-17 T17:20 Z,2017-02-17 T17:40 Z,5,8 Ave & W 33 St
2017-02-17 T17:40 Z,2017-02-17 T18:00 Z,4,8 Ave & W 33 St
2017-02-17 T18:00 Z,2017-02-17 T18:20 Z,13,8 Ave & W 33 St
2017-02-17 T18:20 Z,2017-02-17 T18:40 Z,2,8 Ave & W 33 St
2017-02-17 T18:40 Z,2017-02-17 T19:00 Z,2,8 Ave & W 33 St
2017-02-17 T19:00 Z,2017-02-17 T19:20 Z,4,8 Ave & W 33 St
2017-02-17 T19:20 Z,2017-02-17 T19:40 Z,3,8 Ave & W 33 St
2017-02-17 T19:40 Z,2017-02-17 T20:00 Z,3,8 Ave & W 33 St
2017-02-17 T20:00 Z,2017-02-17 T20:20 Z,4,8 Ave & W 33 St
2017-02-17 T20:20 Z,2017-02-17 T20:40 Z,3,8 Ave & W 33 St
2017-02-17 T20:40 Z,2017-02-17 T21:00 Z,2,8 Ave & W 33 St
2017-02-17 T21:00 Z,2017-02-17 T21:20 Z,2,8 Ave & W 33 St
2017-02-17 T21:20 Z,2017-02-17 T21:40 Z,3,8 Ave & W 33 St
2017-02-17 T21:40 Z,2017-02-17 T22:00 Z,0,8 Ave & W 33 St
2017-02-17 T22:00 Z,2017-02-17 T22:20 Z,0,8 Ave & W 33 St
2017-02-17 T22:20 Z,2017-02-17 T22:40 Z,2,8 Ave & W 33 St
2017-02-17 T22:40 Z,2017-02-17 T23:00 Z,1,8 Ave & W 33 St
2017-02-17 T23:00 Z,2017-02-17 T23:20 Z,1,8 Ave & W 33 St
2017-02-17 T23:20 Z,2017-02-17 T23:40 Z,0,8 Ave & W 33 St
2017-02-17 T23:40 Z,2017-02-18 T00:00 Z,0,8 Ave & W 33 St
2017-02-18 T00:00 Z,2017-02-18 T00:20 Z,0,8 Ave & W 33 St
2017-02-18 T00:20 Z,2017-02-18 T00:40 Z,0,8 Ave & W 33 St
2017-02-18 T00:40 Z,2017-02-18 T01:00 Z,0,8 Ave & W 33 St
2017-02-18 T01:00 Z,2017-02-18 T01:20 Z,0,8 Ave & W 33 St
2017-02-18 T01:20 Z,2017-02-18 T01:40 Z,0,8 Ave & W 33 St
2017-02-18 T01:40 Z,2017-02-18 T02:00 Z,0,8 Ave & W 33 St
2017-02-18 T02:00 Z,2017-02-18 T02:20 Z,0,8 Ave & W 33 St
2017-02-18 T02:20 Z,2017-02-18 T02:40 Z,0,8 Ave & W 33 St
2017-02-18 T02:40 Z,2017-02-18 T03:00 Z,0,8 Ave & W 33 St
2017-02-18 T03:00 Z,2017-02-18 T03:20 Z,0,8 Ave & W 33 St
2017-02-18 T03:20 Z,2017-02-18 T03:40 Z,0,8 Ave & W 33 St
2017-02-18 T03:40 Z,2017-02-18 T04:00 Z,0,8 Ave & W 33 St
2017-02-18 T04:00 Z,2017-02-18 T04:20 Z,0,8 Ave & W 33 St
2017-02-18 T04:20 Z,2017-02-18 T04:40 Z,0,8 Ave & W 33 St
2017-02-18 T04:40 Z,2017-02-18 T05:00 Z,0,8 Ave & W 33 St
2017-02-18 T05:00 Z,2017-02-18 T05:20 Z,0,8 Ave & W 33 St
2017-02-18 T05:20 Z,2017-02-18 T05:40 Z,0,8 Ave & W 33 St
2017-02-18 T05:40 Z,2017-02-18 T06:00 Z,0,8 Ave & W 33 St
2017-02-18 T06:00 Z,2017-02-18 T06:20 Z,2,8 Ave & W 33 St
2017-02-18 T06:20 Z,2017-02-18 T06:40 Z,0,8 Ave & W 33 St
2017-02-18 T06:40 Z,2017-02-18 T07:00 Z,0,8 Ave & W 33 St
2017-02-18 T07:00 Z,2017-02-18 T07:20 Z,2,8 Ave & W 33 St
2017-02-18 T07:20 Z,2017-02-18 T07:40 Z,2,8 Ave & W 33 St
2017-02-18 T07:40 Z,2017-02-18 T08:00 Z,2,8 Ave & W 33 St
2017-02-18 T08:00 Z,2017-02-18 T08:20 Z,2,8 Ave & W 33 St
2017-02-18 T08:20 Z,2017-02-18 T08:40 Z,0,8 Ave & W 33 St
2017-02-18 T08:40 Z,2017-02-18 T09:00 Z,0,8 Ave & W 33 St
2017-02-18 T09:00 Z,2017-02-18 T09:20 Z,3,8 Ave & W 33 St
2017-02-18 T09:20 Z,2017-02-18 T09:40 Z,1,8 Ave & W 33 St
2017-02-18 T09:40 Z,2017-02-18 T10:00 Z,3,8 Ave & W 33 St
2017-02-18 T10:00 Z,2017-02-18 T10:20 Z,2,8 Ave & W 33 St
2017-02-18 T10:20 Z,2017-02-18 T10:40 Z,3,8 Ave & W 33 St
2017-02-18 T10:40 Z,2017-02-18 T11:00 Z,2,8 Ave & W 33 St
2017-02-18 T11:00 Z,2017-02-18 T11:20 Z,1,8 Ave & W 33 St
2017-02-18 T11:20 Z,2017-02-18 T11:40 Z,3,8 Ave & W 33 St
2017-02-18 T11:40 Z,2017-02-18 T12:00 Z,4,8 Ave & W 33 St
2017-02-18 T12:00 Z,2017-02-18 T12:20 Z,0,8 Ave & W 33 St
2017-02-18 T12:20 Z,2017-02-18 T12:40 Z,2,8 Ave & W 33 St
2017-02-18 T12:40 Z,2017-02-18 T13:00 Z,1,8 Ave & W 33 St
2017-02-18 T13:00 Z,2017-02-18 T13:20 Z,5,8 Ave & W 33 St
2017-02-18 T13:20 Z,2017-02-18 T13:40 Z,3,8 Ave & W 33 St
2017-02-18 T13:40 Z,2017-02-18 T14:00 Z,4,8 Ave & W 33 St
2017-02-18 T14:00 Z,2017-02-18 T14:20 Z,4,8 Ave & W 33 St
2017-02-18 T14:20 Z,2017-02-18 T14:40 Z,3,8 Ave & W 33 St
2017-02-18 T14:40 Z,2017-02-18 T15:00 Z,2,8 Ave & W 33 St
2017-02-18 T15:00 Z,2017-02-18 T15:20 Z,7,8 Ave & W 33 St
2017-02-18 T15:20 Z,2017-02-18 T15:40 Z,3,8 Ave & W 33 St
2017-02-18 T15:40 Z,2017-02-18 T16:00 Z,2,8 Ave & W 33 St
2017-02-18 T16:00 Z,2017-02-18 T16:20 Z,7,8 Ave & W 33 St
2017-02-18 T16:20 Z,2017-02-18 T16:40 Z,3,8 Ave & W 33 St
2017-02-18 T16:40 Z,2017-02-18 T17:00 Z,1,8 Ave & W 33 St
2017-02-18 T17:00 Z,2017-02-18 T17:20 Z,4,8 Ave & W 33 St
2017-02-18 T17:20 Z,2017-02-18 T17:40 Z,1,8 Ave & W 33 St
2017-02-18 T17:40 Z,2017-02-18 T18:00 Z,3,8 Ave & W 33 St
2017-02-18 T18:00 Z,2017-02-18 T18:20 Z,1,8 Ave & W 33 St
2017-02-18 T18:20 Z,2017-02-18 T18:40 Z,3,8 Ave & W 33 St
2017-02-18 T18:40 Z,2017-02-18 T19:00 Z,0,8 Ave & W 33 St
2017-02-18 T19:00 Z,2017-02-18 T19:20 Z,2,8 Ave & W 33 St
2017-02-18 T19:20 Z,2017-02-18 T19:40 Z,0,8 Ave & W 33 St
2017-02-18 T19:40 Z,2017-02-18 T20:00 Z,1,8 Ave & W 33 St
2017-02-18 T20:00 Z,2017-02-18 T20:20 Z,0,8 Ave & W 33 St
2017-02-18 T20:20 Z,2017-02-18 T20:40 Z,3,8 Ave & W 33 St
2017-02-18 T20:40 Z,2017-02-18 T21:00 Z,3,8 Ave & W 33 St
2017-02-18 T21:00 Z,2017-02-18 T21:20 Z,1,8 Ave & W 33 St
2017-02-18 T21:20 Z,2017-02-18 T21:40 Z,4,8 Ave & W 33 St
2017-02-18 T21:40 Z,2017-02-18 T22:00 Z,2,8 Ave & W 33 St
2017-02-18 T22:00 Z,2017-02-18 T22:20 Z,2,8 Ave & W 33 St
2017-02-18 T22:20 Z,2017-02-18 T22:40 Z,2,8 Ave & W 33 St
2017-02-18 T22:40 Z,2017-02-18 T23:00 Z,6,8 Ave & W 33 St
2017-02-18 T23:00 Z,2017-02-18 T23:20 Z,0,8 Ave & W 33 St
2017-02-18 T23:20 Z,2017-02-18 T23:40 Z,1,8 Ave & W 33 St
2017-02-18 T23:40 Z,2017-02-19 T00:00 Z,1,8 Ave & W 33 St
2017-02-19 T00:00 Z,2017-02-19 T00:20 Z,1,8 Ave & W 33 St
2017-02-19 T00:20 Z,2017-02-19 T00:40 Z,3,8 Ave & W 33 St
2017-02-19 T00:40 Z,2017-02-19 T01:00 Z,1,8 Ave & W 33 St
2017-02-19 T01:00 Z,2017-02-19 T01:20 Z,2,8 Ave & W 33 St
2017-02-19 T01:20 Z,2017-02-19 T01:40 Z,1,8 Ave & W 33 St
2017-02-19 T01:40 Z,2017-02-19 T02:00 Z,0,8 Ave & W 33 St
2017-02-19 T02:00 Z,2017-02-19 T02:20 Z,0,8 Ave & W 33 St
2017-02-19 T02:20 Z,2017-02-19 T02:40 Z,1,8 Ave & W 33 St
2017-02-19 T02:40 Z,2017-02-19 T03:00 Z,0,8 Ave & W 33 St
2017-02-19 T03:00 Z,2017-02-19 T03:20 Z,0,8 Ave & W 33 St
2017-02-19 T03:20 Z,2017-02-19 T03:40 Z,0,8 Ave & W 33 St
2017-02-19 T03:40 Z,2017-02-19 T04:00 Z,0,8 Ave & W 33 St
2017-02-19 T04:00 Z,2017-02-19 T04:20 Z,0,8 Ave & W 33 St
2017-02-19 T04:20 Z,2017-02-19 T04:40 Z,0,8 Ave & W 33 St
2017-02-19 T04:40 Z,2017-02-19 T05:00 Z,0,8 Ave & W 33 St
2017-02-19 T05:00 Z,2017-02-19 T05:20 Z,1,8 Ave & W 33 St
2017-02-19 T05:20 Z,2017-02-19 T05:40 Z,0,8 Ave & W 33 St
2017-02-19 T05:40 Z,2017-02-19 T06:00 Z,0,8 Ave & W 33 St
2017-02-19 T06:00 Z,2017-02-19 T06:20 Z,0,8 Ave & W 33 St
2017-02-19 T06:20 Z,2017-02-19 T06:40 Z,1,8 Ave & W 33 St
2017-02-19 T06:40 Z,2017-02-19 T07:00 Z,0,8 Ave & W 33 St
2017-02-19 T07:00 Z,2017-02-19 T07:20 Z,1,8 Ave & W 33 St
2017-02-19 T07:20 Z,2017-02-19 T07:40 Z,2,8 Ave & W 33 St
2017-02-19 T07:40 Z,2017-02-19 T08:00 Z,0,8 Ave & W 33 St
2017-02-19 T08:00 Z,2017-02-19 T08:20 Z,2,8 Ave & W 33 St
2017-02-19 T08:20 Z,2017-02-19 T08:40 Z,1,8 Ave & W 33 St
2017-02-19 T08:40 Z,2017-02-19 T09:00 Z,2,8 Ave & W 33 St
2017-02-19 T09:00 Z,2017-02-19 T09:20 Z,4,8 Ave & W 33 St
2017-02-19 T09:20 Z,2017-02-19 T09:40 Z,5,8 Ave & W 33 St
2017-02-19 T09:40 Z,2017-02-19 T10:00 Z,1,8 Ave & W 33 St
2017-02-19 T10:00 Z,2017-02-19 T10:20 Z,5,8 Ave & W 33 St
2017-02-19 T10:20 Z,2017-02-19 T10:40 Z,4,8 Ave & W 33 St
2017-02-19 T10:40 Z,2017-02-19 T11:00 Z,1,8 Ave & W 33 St
2017-02-19 T11:00 Z,2017-02-19 T11:20 Z,1,8 Ave & W 33 St
2017-02-19 T11:20 Z,2017-02-19 T11:40 Z,4,8 Ave & W 33 St
2017-02-19 T11:40 Z,2017-02-19 T12:00 Z,11,8 Ave & W 33 St
2017-02-19 T12:00 Z,2017-02-19 T12:20 Z,4,8 Ave & W 33 St
2017-02-19 T12:20 Z,2017-02-19 T12:40 Z,3,8 Ave & W 33 St
2017-02-19 T12:40 Z,2017-02-19 T13:00 Z,7,8 Ave & W 33 St
2017-02-19 T13:00 Z,2017-02-19 T13:20 Z,1,8 Ave & W 33 St
2017-02-19 T13:20 Z,2017-02-19 T13:40 Z,2,8 Ave & W 33 St
2017-02-19 T13:40 Z,2017-02-19 T14:00 Z,2,8 Ave & W 33 St
2017-02-19 T14:00 Z,2017-02-19 T14:20 Z,5,8 Ave & W 33 St
2017-02-19 T14:20 Z,2017-02-19 T14:40 Z,8,8 Ave & W 33 St
2017-02-19 T14:40 Z,2017-02-19 T15:00 Z,2,8 Ave & W 33 St
2017-02-19 T15:00 Z,2017-02-19 T15:20 Z,2,8 Ave & W 33 St
2017-02-19 T15:20 Z,2017-02-19 T15:40 Z,0,8 Ave & W 33 St
2017-02-19 T15:40 Z,2017-02-19 T16:00 Z,3,8 Ave & W 33 St
2017-02-19 T16:00 Z,2017-02-19 T16:20 Z,3,8 Ave & W 33 St
2017-02-19 T16:20 Z,2017-02-19 T16:40 Z,2,8 Ave & W 33 St
2017-02-19 T16:40 Z,2017-02-19 T17:00 Z,4,8 Ave & W 33 St
2017-02-19 T17:00 Z,2017-02-19 T17:20 Z,2,8 Ave & W 33 St
2017-02-19 T17:20 Z,2017-02-19 T17:40 Z,3,8 Ave & W 33 St
2017-02-19 T17:40 Z,2017-02-19 T18:00 Z,2,8 Ave & W 33 St
2017-02-19 T18:00 Z,2017-02-19 T18:20 Z,2,8 Ave & W 33 St
2017-02-19 T18:20 Z,2017-02-19 T18:40 Z,3,8 Ave & W 33 St
2017-02-19 T18:40 Z,2017-02-19 T19:00 Z,3,8 Ave & W 33 St
2017-02-19 T19:00 Z,2017-02-19 T19:20 Z,0,8 Ave & W 33 St
2017-02-19 T19:20 Z,2017-02-19 T19:40 Z,1,8 Ave & W 33 St
2017-02-19 T19:40 Z,2017-02-19 T20:00 Z,0,8 Ave & W 33 St
2017-02-19 T20:00 Z,2017-02-19 T20:20 Z,3,8 Ave & W 33 St
2017-02-19 T20:20 Z,2017-02-19 T20:40 Z,0,8 Ave & W 33 St
2017-02-19 T20:40 Z,2017-02-19 T21:00 Z,6,8 Ave & W 33 St
2017-02-19 T21:00 Z,2017-02-19 T21:20 Z,0,8 Ave & W 33 St
2017-02-19 T21:20 Z,2017-02-19 T21:40 Z,2,8 Ave & W 33 St
2017-02-19 T21:40 Z,2017-02-19 T22:00 Z,2,8 Ave & W 33 St
2017-02-19 T22:00 Z,2017-02-19 T22:20 Z,1,8 Ave & W 33 St
2017-02-19 T22:20 Z,2017-02-19 T22:40 Z,4,8 Ave & W 33 St
2017-02-19 T22:40 Z,2017-02-19 T23:00 Z,2,8 Ave & W 33 St
2017-02-19 T23:00 Z,2017-02-19 T23:20 Z,0,8 Ave & W 33 St
2017-02-19 T23:20 Z,2017-02-19 T23:40 Z,2,8 Ave & W 33 St
2017-02-19 T23:40 Z,2017-02-20 T00:00 Z,4,8 Ave & W 33 St
2017-02-20 T00:00 Z,2017-02-20 T00:20 Z,0,8 Ave & W 33 St
2017-02-20 T00:20 Z,2017-02-20 T00:40 Z,1,8 Ave & W 33 St
2017-02-20 T00:40 Z,2017-02-20 T01:00 Z,0,8 Ave & W 33 St
